User,Person,Current Age,Retirement Age,Birth Year,Birth Month,Gender,Address,Apartment,City,State,Zipcode,Latitude,Longitude,Per Capita Income - Zipcode,Yearly Income - Person,Total Debt,FICO Score,Num Credit Cards
716,Landry Smith,70,74,1950,1,Male,20382 Park Drive,,Fremont,CA,94536,37.56,-121.98,$33727,$68765,$75608,798,5
717,Merrick Barnes,26,58,1993,4,Male,7344 Oak Drive,,Saint Marys,PA,15857,41.42,-78.55,$18965,$38670,$80894,630,1
718,Ari Phillips,57,65,1962,11,Female,4940 Ocean View Drive,,Prichard,WV,25555,38.21,-82.56,$17918,$36528,$109785,701,3
719,Micheal Long,28,61,1991,4,Male,54 Burns Avenue,,Broken Bow,OK,74728,34.02,-94.73,$13811,$28163,$50872,689,4
720,Liv Rivera,56,70,1963,8,Female,212 Mountain View Lane,,Marietta,GA,30008,33.95,-84.54,$17977,$36652,$60949,600,3
721,Mustafa Torres,18,70,2001,12,Male,65690 Bayview Lane,28.0,Attleboro,MA,2703,41.93,-71.29,$26693,$54427,$96369,714,2
722,Kaydence Allen,27,66,1992,6,Female,563 Jefferson Boulevard,,Poway,CA,92064,32.97,-117.02,$36390,$74198,$16084,838,3
723,Yousef Long,18,66,2002,1,Male,6295 Norfolk Boulevard,,Greenville,NC,27834,35.59,-77.37,$17116,$34904,$46002,657,2
724,Grant Mitchell,55,73,1964,12,Male,905 West Avenue,,Memphis,TN,38103,35.1,-90.0,$47798,$97455,$219213,616,2
725,Jamie Ajami,37,66,1983,1,Female,911 Ocean Boulevard,,Fullerton,CA,92831,33.87,-117.89,$25592,$52181,$26792,727,2
726,Micheal Farhad,68,68,1951,6,Male,8199 Park Boulevard,,Claypool,IN,46510,41.12,-85.87,$17969,$27939,$11243,841,5
727,Alessia Abe,54,74,1965,5,Female,1444 Plum Boulevard,,Colorado Springs,CO,80903,38.86,-104.76,$20579,$41957,$151027,783,3
728,Leighton Faraday,26,61,1993,11,Female,9129 Lexington Lane,,Richmond,KY,40475,37.74,-84.29,$19666,$40102,$57857,601,6
729,Hallie Perry,61,69,1958,9,Female,7945 Fourth Avenue,,Honolulu,HI,96825,21.3,-157.85,$30410,$62005,$149968,651,9
730,Edward Rivera,18,58,2002,1,Male,36 First Drive,,Spokane,WA,99208,47.78,-117.45,$21609,$44061,$107955,713,4
731,Warren El-Mafouk,49,69,1970,5,Male,3225 Lexington Street,,Rocky Point,NY,11778,40.92,-72.92,$28694,$58503,$37838,680,4
732,Johanna Peres,28,67,1991,5,Female,34542 Ninth Drive,25.0,Buffalo,NY,14215,42.88,-78.85,$14456,$29478,$39224,675,2
733,Allie Sadr,29,66,1990,8,Female,933 Sussex Drive,,Laurel,MT,59044,45.6,-108.68,$19625,$40005,$37694,737,2
734,Dario El-Mafouk,70,66,1949,5,Male,111 Hillside Avenue,,Delavan,WI,53115,42.62,-88.63,$18351,$31901,$16285,778,4
735,Brianna Jenkins,28,63,1991,8,Female,5671 Sussex Drive,,Miami,FL,33194,25.77,-80.2,$21602,$44046,$57982,557,3
736,Ari Roman,61,65,1958,5,Male,206 Pine Lane,95.0,Joliet,IL,60436,41.52,-88.12,$17567,$35823,$96691,732,3
737,Maria Kelly,29,69,1990,5,Female,637 Littlewood Drive,,Prince George,VA,23875,37.22,-77.28,$22059,$44976,$80109,717,2
738,Orlando Perry,28,66,1992,2,Male,768 Valley Stream Drive,,Portage,WI,53901,43.54,-89.46,$19635,$40035,$69241,684,2
739,Suzette Burns,31,62,1988,5,Female,551 Essex Drive,51.0,North Little Rock,AR,72116,34.78,-92.25,$25002,$50978,$76898,574,2
740,Mark Merkel,76,72,1943,6,Male,93374 11th Street,45.0,Clinton Township,MI,48036,42.58,-82.91,$19780,$34408,$9107,701,4
741,Alexia Ward,22,68,1997,9,Female,6054 Main Avenue,,Chicago,IL,60614,41.83,-87.68,$0,$2026,$1417,779,1
742,Kaleb Miller,59,66,1960,5,Male,756 El Camino Avenue,,Oviedo,FL,32765,28.65,-81.18,$27255,$55571,$93460,636,3
743,Valentino Reed,26,59,1993,12,Male,6222 Sixth Lane,,Weare,NH,3281,43.1,-71.73,$26084,$53182,$99550,623,1
744,Jerry Jackson,33,67,1987,2,Male,6785 Valley Stream Boulevard,,Wellsburg,WV,26070,40.28,-80.6,$16648,$33944,$53353,798,4
745,Isaiah Murphy,54,59,1965,7,Male,275 Tenth Street,,Bethesda,MD,20814,38.98,-77.12,$56069,$114318,$328089,748,3
746,Marcelo Cruz,67,66,1952,12,Male,9385 Lincoln Drive,,Detroit,MI,48202,42.38,-83.1,$14848,$28714,$12978,638,2
747,Aydin Cook,41,66,1979,2,Male,7061 Littlewood Street,,Henderson,NV,89002,36.0,-114.96,$28985,$59093,$117325,737,5
748,Alayah Gray,39,68,1980,3,Female,95 12th Avenue,,Whittier,CA,90601,34.0,-118.03,$25242,$51465,$0,702,2
749,Travis Cook,20,69,1999,8,Male,1177 Elm Avenue,,Waterford,NY,12188,42.79,-73.67,$24904,$50776,$19785,701,1
750,Shelby Phillips,28,65,1991,9,Female,3615 Lafayette Boulevard,,Quakertown,PA,18951,40.43,-75.34,$25205,$51391,$84768,573,1
751,Kobe Carter,53,65,1966,12,Male,353 South Boulevard,,Princeton,NJ,8540,40.35,-74.65,$0,$920,$1914,788,3
752,Briella Nguyen,50,73,1969,10,Female,24 River Avenue,,Stuart,FL,34997,27.19,-80.24,$20315,$41420,$0,691,5
753,Mary Peterson,52,67,1967,4,Female,6467 Birch Street,,David City,NE,68632,41.25,-97.12,$16901,$34460,$43936,692,2
754,Ismael Masvidal,41,65,1979,2,Male,9684 Grant Drive,,Waynesboro,VA,22980,38.06,-78.9,$18531,$37786,$107692,693,5
755,Vivian Rogers,21,70,1998,4,Female,5259 Lake Drive,,Virginia Beach,VA,23453,36.78,-76.08,$20678,$42161,$59210,672,1
756,Reign Scott,30,69,1989,3,Male,3636 El Camino Avenue,,Cincinnati,OH,45245,39.09,-84.51,$25503,$51998,$73575,640,1
757,Evelynn Harris,22,67,1997,12,Female,5941 South Lane,,Central,SC,29630,34.72,-82.78,$18271,$37253,$63522,576,1
758,Aarav Jenkins,49,65,1970,12,Male,840 Elm Avenue,,Wichita Falls,TX,76301,33.89,-98.51,$13705,$27943,$18693,681,4
759,Genesis Mitchell,76,69,1943,3,Female,15 Elm Lane,,Myrtle Beach,SC,29579,33.69,-78.89,$19025,$32817,$27209,705,6
760,Amos Leroux,62,66,1957,8,Male,7378 Park Lane,,Bristol,NH,3222,43.6,-71.74,$18972,$38681,$113190,663,5
761,Amari Torres,48,68,1971,7,Male,671 Little Creek Street,,Luverne,AL,36049,31.7,-86.26,$15474,$31553,$63938,729,3
762,Roman Barnes,36,70,1983,8,Male,97 Little Creek Boulevard,,Puyallup,WA,98373,47.14,-122.32,$24519,$49993,$52978,767,3
763,Gary Anwar,63,64,1956,4,Male,716 Lafayette Street,,New Marshfield,OH,45766,39.33,-82.23,$14137,$28828,$49793,687,4
764,Ximena Butler,77,63,1942,3,Female,2073 South Avenue,,New York,NY,10003,40.71,-73.99,$0,$1,$0,673,3
765,Charles Fisher,31,74,1988,3,Male,557 Catherine Drive,3.0,Houston,TX,77096,29.76,-95.38,$31072,$63356,$140107,704,5
766,Kora Watson,33,58,1986,12,Female,1884 Lake Avenue,,Carrollton,TX,75007,32.98,-96.89,$28213,$57526,$82715,812,1
767,Odin Evans,36,65,1983,7,Male,1531 North Lane,,Cherry Hill,NJ,8003,39.9,-74.99,$39626,$80794,$3867,803,2
768,Kaylani Sullivan,57,64,1962,12,Female,442 Burns Boulevard,,Mansfield,MA,2048,42.02,-71.21,$37407,$76274,$102611,698,2
769,Zaylee Anderson,29,60,1990,5,Female,8265 Mountain View Drive,,Berlin,WI,54923,43.97,-88.95,$19059,$38861,$62080,528,1
770,Henrik Johnson,32,65,1987,4,Male,549 Rose Drive,13.0,Thibodaux,LA,70301,29.79,-90.82,$22223,$45312,$11788,681,4
771,Gerald Myers,63,68,1956,12,Male,39126 El Camino Boulevard,,Alhambra,CA,91801,34.09,-118.13,$21178,$43180,$36832,764,5
772,Stella Masvidal,25,66,1994,10,Female,79 Hill Avenue,,Andover,MN,55304,45.25,-93.33,$29580,$60310,$91017,647,6
773,Leila Ryan,64,69,1955,11,Female,6606 Jefferson Avenue,,Moreno Valley,CA,92553,33.92,-117.24,$15079,$30747,$51667,850,4
774,Tate Garcia,21,68,1998,9,Male,740 Burns Lane,,Pueblo,CO,81007,38.27,-104.62,$21394,$43617,$16661,803,3
775,Lillie Mitchell,51,71,1968,7,Female,32299 Federal Street,,Janesville,WI,53546,42.68,-89.01,$21278,$43386,$2192,698,3
776,Vanessa Sullivan,62,62,1958,2,Female,690 Oak Street,3.0,Milwaukee,WI,53224,43.06,-87.96,$19483,$36465,$12789,688,1
777,Duncan Torres,72,66,1948,1,Male,5138 North Drive,,San Francisco,CA,94131,37.74,-122.44,$51692,$65055,$1676,736,6
778,Randy Sadr,21,68,1998,6,Male,2537 Forest Boulevard,,Ennis,TX,75119,32.33,-96.62,$18112,$36924,$71952,701,3
779,Leif Howard,34,69,1985,11,Male,860 George Avenue,,Calistoga,CA,94515,38.62,-122.61,$21373,$43579,$96994,795,3
780,Elias Collins,54,65,1965,12,Male,498 Littlewood Avenue,,Rochester,MN,55901,44.01,-92.47,$26478,$53986,$58381,748,4
781,Kailyn Ramirez,21,61,1998,9,Female,95 Burns Drive,,Cambridge,MA,2138,42.37,-71.11,$47637,$97127,$210206,660,2
782,Calvin Peres,52,71,1967,4,Male,514 Pine Boulevard,,Stamford,CT,6906,41.09,-73.55,$34138,$69604,$47193,684,4
783,Marissa Bailey,49,68,1971,1,Female,97536 Summit Street,212.0,Cedar Park,TX,78613,30.51,-97.83,$30418,$62019,$85666,543,4
784,Henrik Farhad,19,68,2000,11,Male,723 Summit Drive,,Inglewood,CA,90301,33.95,-118.36,$15965,$32550,$82878,746,6
785,Holden Howard,30,65,1989,4,Male,445 Fifth Avenue,,Lost Creek,WV,26385,39.15,-80.35,$17701,$36092,$63276,679,1
786,Lincoln Sanders,55,67,1964,7,Male,287 Pine Lane,,Mountlake Terrace,WA,98043,47.79,-122.3,$23668,$48259,$146774,721,3
787,Zahir Gomez,42,68,1977,11,Male,3835 Norfolk Street,35.0,Paragould,AR,72450,36.05,-90.51,$15447,$31499,$45661,782,4
788,Brielle Ortiz,36,71,1983,7,Female,65 Fifth Lane,3.0,Abbeville,SC,29620,34.17,-82.37,$15243,$31079,$91845,605,2
789,Jaxson Brown,46,66,1973,8,Male,1833 George Drive,,Miami,FL,33186,25.77,-80.2,$23244,$47395,$41381,755,2
790,Eduardo Torres,42,73,1977,10,Male,663 Summit Boulevard,368.0,Brooklyn,NY,11210,40.64,-73.94,$23316,$47542,$2667,725,3
791,Marcelo Flores,58,67,1962,1,Male,3385 Hill Lane,6.0,Burke,VA,22015,38.78,-77.27,$35563,$72510,$44317,727,4
792,Nixon Butler,48,66,1972,2,Male,8849 West Drive,,Shelton,CT,6484,41.3,-73.13,$32240,$65736,$206000,733,3
793,Noor Fisher,71,71,1948,3,Female,557 Burns Boulevard,990.0,Weatherford,TX,76086,32.75,-97.77,$19120,$19581,$21424,706,3
794,Dean Evans,57,64,1962,6,Male,2288 Pine Lane,,Auburn,ME,4210,44.08,-70.24,$20800,$42411,$111077,765,2
795,Madalynn Gonzalez,87,64,1932,4,Female,115 Bayview Lane,35.0,Seattle,WA,98122,47.61,-122.3,$37485,$55902,$3385,531,1
796,Peyton Stewart,38,68,1981,10,Male,182 Valley Street,,Lancaster,PA,17601,40.04,-76.3,$25917,$52844,$0,826,3
797,Ulises Ward,46,65,1973,9,Male,189 Forest Street,,Winder,GA,30680,33.99,-83.72,$18171,$37056,$75730,753,4
798,Paul Thompson,44,64,1976,1,Male,48 Fourth Avenue,,Citrus Heights,CA,95621,38.69,-121.31,$19726,$40220,$106171,718,3
799,Canaan Long,81,71,1938,9,Male,84497 Valley Stream Drive,,North Hollywood,CA,91605,34.2,-118.39,$15239,$28644,$879,806,7
800,Abril Perry,52,66,1968,2,Female,401 Bayview Lane,,Los Angeles,CA,90018,34.02,-118.31,$14553,$29673,$12950,788,3
801,Rodney Jackson,61,62,1958,12,Male,649 Spruce Boulevard,,Rincon,GA,31326,32.29,-81.23,$23029,$46954,$69753,578,4
802,Cristian Adams,33,66,1986,7,Male,239 Sussex Drive,,Huntington,WV,25705,38.41,-82.43,$21842,$44534,$107410,702,4
803,Jerry Abe,51,65,1968,6,Male,691 Ocean View Street,1.0,Riverside,CA,92505,33.93,-117.49,$18619,$37963,$102716,772,4
804,Henley Anwar,40,67,1979,5,Female,8799 Elm Avenue,,Mckinney,TX,75069,33.2,-96.65,$24684,$50329,$76759,625,4
805,Kaiser Watson,44,66,1975,6,Male,9414 Summit Boulevard,,Philadelphia,PA,19145,39.95,-75.16,$18007,$36715,$74022,547,4
806,Elisha Rivera,60,66,1959,7,Male,1583 Grant Avenue,,Jacksonville,FL,32218,30.33,-81.65,$19382,$39521,$61861,491,3
807,Paola Howard,78,67,1941,5,Female,245 Martin Luther King Drive,,Fort Mill,SC,29715,35.0,-80.94,$26707,$51014,$23366,759,4
808,Oscar Sanders,41,65,1978,10,Male,439 George Avenue,,Alpine,UT,84004,40.5,-111.7,$35834,$73067,$6332,721,3
809,Aspen Nguyen,63,65,1956,12,Female,560 Eighth Boulevard,4730.0,San Leandro,CA,94578,37.7,-122.12,$21669,$44183,$89852,850,4
810,Zion Hill,21,65,1998,10,Male,979 Fifth Avenue,,Columbus,OH,43211,39.98,-82.98,$11243,$22922,$9004,694,1
811,Maggie Abe,28,68,1992,1,Female,441 Rose Lane,,Powell,OH,43065,40.16,-83.06,$41682,$84987,$162718,600,2
812,Veda Brown,63,69,1956,3,Female,292 First Avenue,3.0,Rosebush,MI,48878,43.69,-84.76,$16542,$33728,$107287,730,3
813,Emilee Fu,81,65,1939,1,Female,374 Lexington Street,,Warren,OH,44485,41.23,-80.81,$12406,$11613,$427,790,8
814,Chad Gray,47,66,1972,8,Male,801 12th Drive,,Barnhart,MO,63012,38.33,-90.4,$23836,$48600,$23992,791,5
815,Ray El-Mafouk,58,63,1961,7,Male,9212 Plum Avenue,,Cordova,TN,38018,35.15,-89.75,$29571,$60292,$114223,531,1
816,Opal Fisher,42,61,1977,3,Female,215 Main Drive,,Oxford,MI,48371,42.82,-83.25,$28463,$58034,$129546,676,2
817,Edison Hill,68,67,1951,7,Male,5828 Wessex Drive,,Orlando,FL,32818,28.5,-81.37,$15849,$43004,$15304,761,6
818,Danielle Macron,51,70,1968,7,Female,2699 Littlewood Avenue,5.0,Okmulgee,OK,74447,35.63,-95.95,$14293,$29144,$35268,645,1
819,Armando Nguyen,46,63,1973,8,Male,7677 Little Creek Drive,296.0,San Antonio,TX,78210,29.45,-98.5,$12677,$25850,$56285,630,1
820,Ariella Fisher,28,59,1992,2,Female,4633 Sixth Avenue,,Wyoming,MI,49519,42.89,-85.72,$18431,$37583,$51633,782,2
821,Jayden Howard,20,60,1999,11,Female,88 George Street,,Kent,OH,44240,41.14,-81.36,$20305,$41403,$206131,776,1
822,Alvaro Cook,61,69,1958,7,Male,386 11th Lane,,Mamaroneck,NY,10543,40.93,-73.72,$49546,$101018,$78115,748,6
823,Simeon Wilson,30,69,1989,4,Male,989 Hill Lane,,Thomson,GA,30824,33.46,-82.5,$15755,$32125,$58712,733,2
824,Avah White,80,67,1939,12,Female,80471 Eighth Street,,Tampa,FL,33610,27.95,-82.48,$13254,$13596,$352,684,4
825,Judah Collins,51,62,1968,11,Male,2003 Ninth Avenue,,Morrisville,PA,19067,40.2,-74.78,$39495,$80526,$117380,632,1
826,Ben Cook,36,59,1983,8,Male,99 Mill Lane,,Loganville,GA,30052,33.83,-83.89,$21556,$43953,$76915,607,1
827,Alyson Carter,56,68,1963,12,Female,407 Seventh Lane,,Birmingham,AL,35212,33.52,-86.79,$15471,$31533,$42315,753,3
828,Belle Parker,23,65,1996,9,Female,871 Second Street,10.0,El Cajon,CA,92020,32.79,-116.96,$20947,$42711,$48493,717,1
829,Genesis Ortiz,74,67,1945,11,Female,951 11th Avenue,,North Myrtle Beach,SC,29598,33.82,-78.67,$13409,$23137,$4871,642,5
830,Tristian White,18,64,2002,1,Male,631 Elm Drive,3.0,Sylmar,CA,91342,34.32,-118.38,$19508,$39778,$60850,702,1
831,Melvin Barnes,42,72,1977,8,Male,78 Lexington Street,8298.0,Lake Hopatcong,NJ,7849,40.96,-74.61,$34205,$69747,$80763,741,4
832,Charlie Martin,54,63,1965,10,Male,600 Grant Lane,,Cape Coral,FL,33909,26.63,-81.99,$17140,$34947,$49024,751,3
833,Elijah Reyes,63,60,1956,4,Male,3283 Park Lane,,Mokena,IL,60448,41.53,-87.87,$32083,$77961,$39811,616,3
834,Melina Nguyen,22,66,1997,4,Female,37 Norfolk Boulevard,,Little Silver,NJ,7739,40.33,-74.03,$56252,$114692,$91575,805,2
835,Ahmed Anderson,47,62,1972,9,Male,523 Federal Drive,7.0,Bronx,NY,10456,40.84,-73.87,$12475,$25434,$45540,712,4
836,Gia Davis,56,64,1964,2,Female,532 Sixth Drive,11.0,Columbus,OH,43228,39.98,-82.98,$18420,$37558,$72514,778,3
837,Jessica Evans,30,66,1989,12,Female,714 North Drive,9.0,Columbus,OH,43206,39.98,-82.98,$23104,$47110,$57159,804,2
838,Apollo Roberts,52,68,1968,2,Male,531 Pine Avenue,,Eaton,IN,47338,40.34,-85.35,$15048,$30681,$81680,746,4
839,Esperanza Peres,20,66,1999,8,Female,5342 Valley Stream Avenue,83.0,The Colony,TX,75056,33.09,-96.88,$31905,$65051,$220951,703,2
840,Lillian Rodriguez,49,67,1970,5,Female,7499 Lake Boulevard,5382.0,Eight Mile,AL,36613,30.76,-88.12,$15207,$31008,$60527,713,4
841,Elliot Harris,62,68,1957,11,Male,878 Forest Street,,Columbus,OH,43228,39.98,-82.98,$18420,$37556,$0,735,6
842,Kamryn Adams,76,68,1944,2,Male,359 Valley Street,,Indianapolis,IN,46221,39.77,-86.14,$17909,$21547,$16040,785,5
843,Lukas Ortiz,20,68,1999,4,Male,176 River Boulevard,,Osceola,AR,72370,35.7,-89.99,$14249,$29051,$5819,774,2
844,Kennedy Farhad,19,69,2000,5,Female,700 Madison Lane,1.0,Aurora,IL,60505,41.76,-88.29,$14200,$28953,$3619,738,2
845,Autumn Mitchell,39,65,1980,7,Female,3 Main Street,,Fort Lauderdale,FL,33326,26.11,-80.39,$28826,$58774,$94053,528,2
846,Grant Carter,46,61,1973,7,Male,671 Essex Street,2.0,Twin Falls,ID,83301,42.41,-114.59,$16378,$33395,$57774,588,2
847,Tatum Baker,87,65,1933,1,Female,7736 Eighth Boulevard,631.0,Venice,FL,34293,27.09,-82.43,$14395,$22894,$1501,767,5
848,Legacy Peres,45,67,1974,6,Female,95 12th Drive,,Yonkers,NY,10710,40.94,-73.86,$31299,$63815,$4832,699,6
849,Journey Ramirez,57,67,1963,2,Female,339 Little Creek Lane,,Chula Vista,CA,91913,32.64,-116.98,$26957,$54963,$105623,675,4
850,Lamar Sanders,28,69,1991,9,Male,18 Lake Avenue,,New York,NY,10039,40.71,-73.99,$17624,$35940,$54354,595,3
851,Blaze Bennett,62,67,1957,5,Male,75540 Valley Street,,Palmdale,CA,93552,34.5,-118.01,$18103,$36911,$93367,724,4
852,Erin Burns,34,64,1985,12,Female,232 Jefferson Boulevard,49.0,Jasper,IN,47546,38.39,-86.93,$21991,$44838,$109951,561,1
853,Zoe Gray,59,72,1960,3,Female,963 11th Drive,,Sunnyvale,CA,94087,37.35,-122.03,$45509,$92785,$122254,786,6
854,Avi Martin,67,70,1953,1,Male,127 Grant Street,,Butler,OH,44822,40.58,-82.42,$17161,$34985,$29409,723,6
855,Sebastian Howard,39,68,1980,11,Male,2773 El Camino Lane,50.0,Muncie,IN,47304,40.19,-85.39,$20644,$42086,$79530,784,4
856,Magdalena Farhad,45,61,1974,11,Female,535 Hill Boulevard,,Sarasota,FL,34232,27.33,-82.54,$19065,$38872,$94970,663,4
857,Paisleigh Perez,50,66,1970,2,Female,2516 Essex Drive,2.0,Beaverton,OR,97008,45.45,-122.79,$23687,$48295,$109558,707,3
858,Paislee Collins,28,64,1991,6,Female,5367 Pine Avenue,,Gadsden,AL,35902,34.01,-86.01,$19474,$39708,$113715,717,3
859,Jazmine Ortiz,56,72,1963,6,Female,3248 Hill Drive,,Queensbury,NY,12804,43.34,-73.67,$22273,$45416,$82611,713,1
860,Analia Nelson,36,67,1983,7,Female,2062 Fourth Street,2.0,Fontana,CA,92335,34.08,-117.46,$13739,$28007,$0,691,4
861,Addilynn Bennett,48,64,1971,11,Female,55378 Burns Avenue,,Rockford,IL,61109,42.27,-89.06,$18906,$38554,$47186,708,1
862,Bexley Howard,27,67,1992,8,Female,9354 Lafayette Street,,Elkton,VA,22827,38.41,-78.61,$18335,$37384,$120327,706,2
863,Jenna Thompson,29,71,1990,11,Female,6595 Ocean Drive,,North Brunswick,NJ,8902,40.45,-74.48,$31234,$63684,$96864,709,5
864,Lucia Gonzalez,92,61,1927,12,Female,34 Bayview Drive,,Rialto,CA,92376,34.1,-117.38,$14632,$26546,$2480,689,6
865,Melody Clark,35,62,1984,11,Female,800 Ninth Boulevard,,Lebanon,MO,65536,37.67,-92.66,$13963,$28472,$42750,508,1
866,Cayson Wood,49,65,1970,4,Male,6829 Main Boulevard,,Pana,IL,62557,39.38,-89.07,$15676,$31957,$12347,771,6
867,Dominik Gutierrez,61,68,1958,8,Male,8823 South Drive,,North Highlands,CA,95660,38.66,-121.37,$14318,$29195,$64881,743,3
868,Thaddeus Phillips,36,67,1983,10,Male,151 Lafayette Drive,1.0,Eureka,CA,95503,40.71,-124.11,$17839,$36372,$79220,684,2
869,Aspen Stewart,48,70,1971,7,Female,9243 Oak Street,,Atlanta,GA,30307,33.76,-84.33,$45818,$93417,$115916,714,3
870,Elsie Sanders,40,61,1980,2,Female,466 Pine Drive,,Silver City,NM,88061,32.78,-108.26,$14642,$29854,$66044,674,3
871,Wynter Myers,43,69,1976,11,Female,480 First Lane,,Los Angeles,CA,90044,33.95,-118.29,$12362,$25207,$34107,685,1
872,Fletcher Xi,25,66,1995,1,Male,3357 Hill Lane,1.0,Freeland,PA,18224,41.01,-75.89,$16168,$32966,$73741,707,1
873,Valentin Peterson,66,67,1953,7,Male,23 El Camino Street,,Clearwater,FL,33761,27.97,-82.76,$23528,$47972,$0,748,5
874,Leonidas Labelle,50,66,1970,2,Male,421 Essex Street,,Pinehurst,NC,28374,35.18,-79.46,$24206,$49350,$20942,713,6
875,Courtney Torres,39,63,1980,12,Female,31 Lincoln Avenue,529.0,Miami,FL,33126,25.77,-80.29,$14901,$30383,$58466,609,2
876,Kaya Macron,44,65,1975,3,Female,45682 Washington Lane,35.0,Ashland,KY,41102,38.45,-82.64,$18916,$38568,$66300,756,4
877,Riley Neufelder,35,69,1984,5,Female,350 Third Avenue,,Alexandria,MN,56308,45.87,-95.37,$20179,$41141,$81016,706,3
878,Decker Wood,24,66,1996,2,Male,5573 Sixth Lane,,Fort Dodge,IA,50501,42.5,-94.17,$18895,$38526,$60556,778,1
879,Marie Cook,35,66,1984,12,Female,834 Tenth Lane,,Fort Wayne,IN,46809,41.07,-85.13,$16764,$34181,$50668,764,2
880,Emiliano Wood,83,63,1936,3,Male,588 Lincoln Street,,Durham,NC,27713,35.98,-78.91,$30325,$41763,$2279,714,5
881,Cole Baker,50,68,1969,11,Male,749 Oak Street,,Walnut Creek,CA,94598,37.91,-122.01,$42234,$86113,$177353,713,6
882,Declan Foster,52,73,1968,2,Male,29 Martin Luther King Lane,,Sherwood,AR,72120,34.83,-92.2,$22377,$45625,$81136,662,1
883,Princess Chen,62,66,1957,9,Female,314 Fourth Street,5.0,Kirkland,WA,98033,47.67,-122.18,$49629,$101193,$124771,747,3
884,Kannon Harris,64,66,1956,2,Male,690 Jefferson Lane,,Rochelle,IL,61068,41.91,-89.06,$18590,$37898,$36994,716,5
885,Adele Anwar,82,67,1937,9,Female,7336 First Avenue,,Greensburg,PA,15601,40.31,-79.54,$23074,$52315,$3174,695,4
886,Kailey Wright,28,67,1991,10,Female,207 Washington Lane,,Medford,NJ,8055,39.86,-74.82,$39269,$80060,$0,689,2
887,Camila Braun,89,72,1930,10,Female,711 South Boulevard,,Glenview,IL,60025,42.07,-87.81,$38274,$50341,$3270,735,5
888,Naya Howard,47,66,1972,7,Female,69590 Rose Drive,57.0,Williamstown,NJ,8094,39.68,-74.98,$24911,$50790,$3547,726,4
889,Alivia Xi,33,65,1986,11,Female,2043 Mill Street,,Grand Prairie,TX,75050,32.69,-97.01,$18334,$37384,$49182,713,3
890,Kane Martin,58,65,1961,6,Male,55 Fourth Drive,,Honesdale,PA,18431,41.57,-75.25,$17302,$35274,$35234,708,3
891,Timothy Anderson,30,68,1989,7,Male,498 Mountain View Avenue,,Mackinaw,IL,61755,40.53,-89.35,$23199,$47300,$93788,784,1
892,River Wilson,35,68,1984,9,Male,600 River Lane,8.0,Compton,CA,90221,33.87,-118.21,$12849,$26201,$42551,655,1
893,Kelly Reed,62,62,1958,2,Female,1563 Summit Boulevard,,Glendale,CA,91205,34.13,-118.24,$16842,$20783,$23623,699,3
894,Trent Peres,33,69,1986,10,Male,514 Sixth Boulevard,,San Antonio,TX,78240,29.45,-98.5,$21563,$43968,$71218,644,1
895,Kairo Morris,27,66,1992,7,Male,5222 Valley Stream Avenue,,Harlem,GA,30814,33.41,-82.31,$16568,$33778,$10058,757,1
896,Sloan Nelson,48,63,1971,3,Female,7554 Sixth Street,,Louisville,OH,44641,40.83,-81.26,$18936,$38611,$93255,755,5
897,Paula Gutierrez,68,65,1951,3,Female,7276 Valley Drive,,Sioux Falls,SD,57107,43.54,-96.73,$20153,$39082,$16870,722,4
898,Janiyah Morales,29,65,1990,6,Female,5544 Grant Avenue,,Ypsilanti,MI,48197,42.24,-83.62,$23487,$47891,$114299,629,1
899,Presley Nguyen,47,65,1972,5,Female,4191 Maple Avenue,,Bronx,NY,10463,40.84,-73.87,$25537,$52063,$87549,753,2
900,Chance Ramirez,23,68,1997,1,Male,28 Madison Lane,,Cambria Heights,NY,11411,40.69,-73.73,$24200,$49342,$56137,703,1
901,Aisha Kelly,49,68,1970,12,Female,7406 Mill Avenue,,Somerset,CA,95684,38.62,-120.62,$19471,$39700,$59062,701,3
902,Kieran Rogers,23,65,1996,12,Male,1430 Elm Avenue,9089.0,Fremont,CA,94536,37.56,-121.98,$33727,$68767,$119831,723,3
903,Darius Thomas,65,67,1955,1,Male,54 George Avenue,,Carson City,NV,89701,39.14,-119.71,$19392,$39543,$53182,776,3
904,Natasha Roman,41,68,1978,4,Female,40 River Boulevard,47.0,Tucson,AZ,85745,32.25,-111.08,$22662,$46209,$56034,710,4
905,Braydon Flores,36,71,1984,2,Male,271 Sixth Drive,,Lansdale,PA,19446,40.24,-75.28,$31595,$64419,$183210,711,1
906,Callie Fisher,50,65,1969,11,Female,687 Fifth Boulevard,,Vero Beach,FL,32960,27.64,-80.39,$16234,$33098,$59605,775,3
907,Kinslee Schmidt,57,66,1962,12,Female,545 Eighth Avenue,4.0,Houston,TX,77086,29.76,-95.38,$14959,$30495,$70825,773,4
908,Kylan Murphy,45,61,1975,1,Male,2270 Sixth Lane,10.0,Humble,TX,77346,29.99,-95.26,$32943,$67170,$114251,489,3
